event_id,timestamp,log_type,severity,scenario,event_source,event_name,principal_id,arn,cloud_source_ip,tags_json,request_parameters_json,user_agent,verb,resource_name,namespace,username,pod_ip,is_privileged,labels_json,controller_owner,service_type,rbac_change,session_type,session_name,issuer,token_ttl_seconds,is_true_anomaly
526c5e0f-7c35-4de7-9e06-5b0158f1025b,2026-06-20T02:38:39+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,api-gateway-14b2094a,staging,jenkins-deployer,172.19.4.173,0.0,"{""app"": ""api-gateway"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""platform""}",job/api-gateway-cleanup,,,,,,,0
14c702d7-9e2a-446e-9a32-72e4c7400ddb,2026-06-20T02:38:42+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""saml.corp.example"", ""sessionName"": ""flux-controller-eea92346""}",aws-cli/2,,,,,,,,,,,federation,flux-controller-2c3625ca76,corp-saml,900.0,0
7bc754f5-1ed3-4338-89e1-8f0f540d9490,2026-06-20T02:40:34+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-up,api-gateway-c8ffdb25,production,hpa-controller,172.19.0.129,0.0,"{""app"": ""api-gateway"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""platform""}",job/api-gateway-cleanup,ClusterIP,,,,,,0
1360c957-7af3-4ba1-9c7f-60a4b50ec022,2026-06-20T02:40:46+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,metrics-adapter-891e3cf8,staging,devops-pipeline,10.0.3.43,0.0,"{""app"": ""metrics-adapter"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""platform""}",replicaset/metrics-adapter-rs,,read-only-rolebinding,,,,,0
54487428-3c6c-4fd6-ad06-759683dcc618,2026-06-20T02:40:52+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-up,metrics-adapter-c65f0a90,monitoring,dev-alice,10.0.3.49,0.0,"{""app"": ""metrics-adapter"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""platform""}",deployment/metrics-adapter,,read-only-rolebinding,,,,,0
8a386762-fcdc-4f1e-8c14-d59455a9c5d8,2026-06-20T02:41:25+00:00,k8s_audit,INFO,baseline,,,,,,,,,delete,notification-svc-fa77a445,staging,kube-scheduler,10.0.1.166,0.0,"{""app"": ""notification-svc"", ""env"": ""infra"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",replicaset/notification-svc-rs,ClusterIP,read-only-rolebinding,,,,,0
d66b9c0d-eb8d-4f38-aaec-e5b39d2e81b3,2026-06-20T02:42:44+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,notification-svc-329bb56e,infra,argocd-svc,172.19.0.47,0.0,"{""app"": ""notification-svc"", ""env"": ""infra"", ""managed-by"": ""github-actions"", ""owner"": ""identity""}",job/notification-svc-cleanup,ClusterIP,read-only-rolebinding,,,,,0
1fb8d3cd-8e1f-4561-8aac-e1caae5c6d04,2026-06-20T02:42:51+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,svc-metrics,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-metrics-96d59abb,203.0.113.10,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""github-oidc"", ""sessionName"": ""svc-metrics-ab8818c1""}",terraform/1.8,,,,,,,,,,,assumed_role,svc-metrics-1576032f8e,corp-saml,600.0,0
12b24dc9-db78-4988-b705-8b0ec6e4f2eb,2026-06-20T02:43:13+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,10.0.5.178,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-1042"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-07f66265""}",aws-cli/2,,,,,,,,,,,,,,,0
cda91438-2b41-4117-ad11-a9961ca8614c,2026-06-20T02:43:57+00:00,k8s_audit,INFO,baseline,,,,,,,,,delete,api-gateway-5deb1f22,kube-system,hpa-controller,192.168.4.12,0.0,"{""app"": ""api-gateway"", ""env"": ""prod"", ""managed-by"": ""hpa"", ""owner"": ""payments""}",job/api-gateway-cleanup,,,,,,,0
8ae5e856-f0dc-4660-ab34-7b9240359bc5,2026-06-20T02:44:15+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,metrics-adapter-6e74d8fe,kube-system,devops-pipeline,192.168.0.226,0.0,"{""app"": ""metrics-adapter"", ""env"": ""prod"", ""managed-by"": ""argocd"", ""owner"": ""platform""}",job/metrics-adapter-cleanup,,,,,,,0
6ce819c0-8c53-45d9-af4b-f6bbc6b4a6b0,2026-06-20T02:44:27+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,metrics-adapter-b4eef772,kube-system,svc-metrics,10.0.5.235,0.0,"{""app"": ""metrics-adapter"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""payments""}",deployment/metrics-adapter,,read-only-rolebinding,,,,,0
f1ca7a90-8e71-4c0b-9223-29baae66a632,2026-06-20T02:44:51+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,CreateBucket,jenkins-deployer,arn:aws:iam::123456789012:role/CICDRole,192.168.1.46,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""jenkins-deployer""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""notification-svc-640a45d5""}",github-actions-runner,,,,,,,,,,,,,,,0
c65037c0-1a97-4e78-a19e-6c21aa36704e,2026-06-20T02:44:57+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,kube-scheduler,arn:aws:iam::123456789012:user/kube-scheduler,10.0.2.115,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""auth-service-4f89e364""}",terraform/1.8,,,,,,,,,,,,,,,0
1aecef81-5f56-4489-9604-671f8bb3def2,2026-06-20T02:45:13+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,45.142.212.100,"{""Name"": ""untagged-miner-b1ddb""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-27e4b68d""}",aws-cli/2,,,,,,,,,,,,,,,1
b5c63e13-3763-4316-81cf-3e9b53743fbd,2026-06-20T02:46:00+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,api-gateway-fdbed052,default,unknown-builder,10.0.4.81,0.0,"{""app"": ""miner""}",,,,,,,,1
57977264-1cce-4e38-8b2d-e83f932321e8,2026-06-20T02:46:03+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,notification-svc-34fbe921,staging,metrics-server,10.0.4.42,0.0,"{""app"": ""notification-svc"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""payments""}",replicaset/notification-svc-rs,,,,,,,0
d7ad81cd-fcef-4be8-ae77-82222ab15287,2026-06-20T02:46:06+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,185.220.101.47,"{""Name"": ""untagged-miner-e6dfe""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-9e808958""}",terraform/1.8,,,,,,,,,,,,,,,1
753d6ea1-be36-486c-919b-44c9b004876a,2026-06-20T02:46:08+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,auth-service-63531028,default,unknown-builder,10.0.0.201,1.0,"{""app"": ""miner""}",,,,,,,,1
c6556cc0-e7c4-4773-b01c-184d49032609,2026-06-20T02:46:12+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,recommendation-engine-6b203398,production,ci-runner-svc,192.168.1.176,0.0,"{""app"": ""recommendation-engine"", ""env"": ""infra"", ""managed-by"": ""github-actions"", ""owner"": ""platform""}",replicaset/recommendation-engine-rs,ClusterIP,,,,,,0
defc90d4-665c-4264-ad8b-143b490bdea5,2026-06-20T02:46:14+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,CreateBucket,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-e7e5d3d8""}",aws-cli/2,,,,,,,,,,,,,,,0
f244d627-76b6-48e8-b8f3-d825a0a355db,2026-06-20T02:46:28+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,api-gateway-ce21efb5,default,svc-datapipeline-legacy,192.168.1.158,0.0,"{""app"": ""miner""}",,,,,,,,1
fa2b7a56-3701-46af-a04f-7f2ef21f431e,2026-06-20T02:46:48+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,delete,api-gateway-94411cf4,default,unknown-builder,10.0.4.132,1.0,"{""app"": ""miner""}",,,,,,,,1
d98d63bc-dc38-4f3b-9832-40dfa15e29db,2026-06-20T02:46:57+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,kube-scheduler,arn:aws:iam::123456789012:user/kube-scheduler,203.0.113.55,"{""Application"": ""payment-processor"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""payment-processor-e86243f8""}",botocore/1,,,,,,,,,,,,,,,0
d184b063-56e8-4d41-850c-9eb9d55b8c13,2026-06-20T02:47:00+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,CreateTags,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,198.51.100.77,"{""Name"": ""untagged-miner-4c622""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-cf9296e1""}",aws-cli/2,,,,,,,,,,,,,,,1
69758c49-9400-4f4a-9952-f6f6ded3e062,2026-06-20T02:47:17+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/CICDRole/svc-datapipeline-legacy-66c999d5,52.94.5.153,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""svc-datapipeline-legacy-90cf5974""}",terraform/1.8,,,,,,,,,,,assumed_role,svc-datapipeline-legacy-794d317c39,corp-saml,600.0,1
b58634c4-8e08-4ba4-ab67-ae2ee76d5642,2026-06-20T02:47:19+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,delete,auth-service-958feb94,default,svc-datapipeline-legacy,192.168.0.253,0.0,"{""app"": ""miner""}",,,,,,,,1
62c9b850-cb94-4cf4-a4c8-f795126fa997,2026-06-20T02:47:35+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.55,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""notification-svc-29330f2a""}",botocore/1,,,,,,,,,,,,,,,0
98708d91-1f9c-44f1-8eed-38298010bc16,2026-06-20T02:47:50+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,TerminateInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,45.142.212.100,"{""Name"": ""untagged-miner-d0689""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-be10b828""}",botocore/1,,,,,,,,,,,,,,,1
874846f4-afec-4a57-8274-5ebb27df66cd,2026-06-20T02:47:52+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,10.0.2.142,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""metrics-adapter-4eae9159""}",github-actions-runner,,,,,,,,,,,,,,,0
ed14d2ba-5e32-4bdd-89a8-89a75b10fd37,2026-06-20T02:47:57+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,delete,api-gateway-d88c2d92,ci-build,unknown-builder,172.19.4.118,1.0,"{""app"": ""miner""}",,,,,,,,1
9cdf89c0-b781-4d70-8f9f-18a09be8c6be,2026-06-20T02:48:04+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,91.108.4.200,"{""Name"": ""untagged-miner-06ef0""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-78e63f8d""}",botocore/1,,,,,,,,,,,,,,,1
fb8edb39-9d76-41a4-aa5c-5bfd61662926,2026-06-20T02:48:37+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.11,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""dev-alice-8821db1f""}",terraform/1.8,,,,,,,,,,,federation,dev-alice-7b5bd3f081,github-oidc,1800.0,0
04bbf6d5-685c-4cbe-a560-ebed9d13c7ba,2026-06-20T02:49:00+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,198.51.100.77,"{""Name"": ""untagged-miner-4e535""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-2fd6b15d""}",terraform/1.8,,,,,,,,,,,,,,,1
ed1aa037-4ae4-4da4-a41c-e87b64bc1200,2026-06-20T02:49:59+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,api-gateway-26730f47,default,unknown-builder,172.19.1.120,1.0,"{""app"": ""miner""}",,,,,,,,1
f236d34c-8d01-4d34-9de9-1ccd9dcd28f5,2026-06-20T02:50:38+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,auth-service-b2e65cc3,production,svc-metrics,172.19.2.143,0.0,"{""app"": ""auth-service"", ""env"": ""infra"", ""managed-by"": ""github-actions"", ""owner"": ""identity""}",job/auth-service-cleanup,ClusterIP,,,,,,0
612fc993-55ee-481b-8b4c-398b1c328e56,2026-06-20T02:50:42+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,GetCallerIdentity,unknown-builder,arn:aws:iam::123456789012:user/unknown-builder,203.0.113.45,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""unknown-builder-55cad117""}",github-actions-runner,,,,,,,,,,,federation,unknown-builder-4afbcd4cd7,corp-saml,3600.0,1
c0224217-e16d-4715-93c0-3aea18bd0f12,2026-06-20T02:50:47+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,91.108.4.200,"{""Name"": ""untagged-miner-b1e7a""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-8bc8cea5""}",terraform/1.8,,,,,,,,,,,,,,,1
f0132d0c-ef07-4418-872b-29abdb09c4a6,2026-06-20T02:50:47+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,auth-service-3c14bf23,default,svc-datapipeline-legacy,192.168.2.253,0.0,"{""app"": ""miner""}",,,,,,,,1
4134507b-5480-46ce-b83b-0df404c727f9,2026-06-20T02:51:05+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,api-gateway-260bc76f,default,unknown-builder,10.0.1.221,1.0,"{""app"": ""miner""}",,,,,,,,1
8cc552c8-bcbc-4216-8618-12f19267e069,2026-06-20T02:51:06+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,52.94.38.220,"{""Name"": ""untagged-miner-8c238""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-d21a9c3f""}",botocore/1,,,,,,,,,,,,,,,1
7a29c8b4-d1d7-4150-9878-6be3e468ca9f,2026-06-20T02:51:14+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,payment-processor-4e64be71,kube-system,svc-metrics,10.0.0.57,0.0,"{""app"": ""payment-processor"", ""env"": ""stage"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",deployment/payment-processor,ClusterIP,read-only-rolebinding,,,,,0
17267855-8c5d-4ee3-802e-3ef19fa96909,2026-06-20T02:51:42+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,api-gateway-0e35e717,monitoring,kube-scheduler,172.19.1.50,0.0,"{""app"": ""api-gateway"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""platform""}",replicaset/api-gateway-rs,,,,,,,0
bc25c28a-3e14-41d0-a28d-790971449731,2026-06-20T02:51:51+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,metrics-server,arn:aws:iam::123456789012:user/metrics-server,172.19.1.34,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""saml.corp.example"", ""sessionName"": ""metrics-server-de676fc5""}",aws-cli/2,,,,,,,,,,,federation,metrics-server-4a1de7239d,corp-saml,900.0,0
d112f7f8-a913-4f35-b773-7b9fac7d83a3,2026-06-20T02:52:25+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,recommendation-engine-c2916f38,default,svc-datapipeline-legacy,192.168.2.181,1.0,"{""app"": ""miner""}",,,,,,,,1
575f3a61-6ed1-40c2-8d45-7fa21e47c6cc,2026-06-20T02:52:26+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,45.142.212.100,"{""Name"": ""untagged-miner-7a879""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-e400cc17""}",botocore/1,,,,,,,,,,,,,,,1
2639482a-f0c5-4d9b-8af1-88326ec8c632,2026-06-20T02:52:43+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,api-gateway-95c4d152,ci-build,svc-datapipeline-legacy,10.0.5.132,1.0,"{""app"": ""miner""}",,,,,,,,1
30518e86-c752-4f65-8d4b-8880861b41fe,2026-06-20T02:52:55+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/CICDRole/svc-datapipeline-legacy-6c041c14,91.108.4.200,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""github-oidc"", ""sessionName"": ""svc-datapipeline-legacy-00cbaece""}",botocore/1,,,,,,,,,,,assumed_role,svc-datapipeline-legacy-18c86106ec,corp-saml,900.0,1
37969a51-98fa-4b3b-bbaa-85e51ff80926,2026-06-20T02:53:10+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,198.51.100.77,"{""Name"": ""untagged-miner-6c379""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-6f4a8434""}",github-actions-runner,,,,,,,,,,,,,,,1
9ed2686f-b336-47a7-bf77-67aa6b5747a7,2026-06-20T02:53:18+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,auth-service-7cebac70,default,svc-datapipeline-legacy,192.168.2.108,1.0,"{""app"": ""miner""}",,,,,,,,1
569cbe5b-8533-4066-bba5-9c07dd3b596a,2026-06-20T02:53:22+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,auth-service-a83472aa,staging,dev-alice,192.168.4.38,0.0,"{""app"": ""auth-service"", ""env"": ""stage"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",deployment/auth-service,ClusterIP,read-only-rolebinding,,,,,0
cb90a07f-86d7-4d49-820e-1936b275b3f4,2026-06-20T02:53:22+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,payment-processor-7d1080f9,production,ci-runner-svc,172.19.3.53,0.0,"{""app"": ""payment-processor"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""platform""}",job/payment-processor-cleanup,ClusterIP,read-only-rolebinding,,,,,0
1a890dce-d10f-4a1a-8b40-5665b82374d5,2026-06-20T02:53:24+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,metrics-server,arn:aws:iam::123456789012:user/metrics-server,203.0.113.55,"{""Application"": ""payment-processor"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""metrics-server""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""payment-processor-053f6e66""}",terraform/1.8,,,,,,,,,,,,,,,0
66070025-29a3-4279-bb0d-b5a6dc2b7213,2026-06-20T02:53:35+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,GetCallerIdentity,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,185.220.101.47,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""saml.corp.example"", ""sessionName"": ""svc-datapipeline-legacy-8c584458""}",terraform/1.8,,,,,,,,,,,federation,svc-datapipeline-legacy-1a98f98559,corp-saml,3600.0,1
6e678488-ab0b-4544-ad1e-332baaf6d03b,2026-06-20T02:53:42+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,api-gateway-00559290,staging,flux-controller,172.19.4.55,0.0,"{""app"": ""api-gateway"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""payments""}",job/api-gateway-cleanup,ClusterIP,read-only-rolebinding,,,,,0
f40a769b-0c3d-4db8-a97e-062fd2a98fdd,2026-06-20T02:53:43+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,,,,create,payment-processor-2e0d09c8,ci-build,svc-datapipeline-legacy,172.19.4.244,1.0,"{""app"": ""miner""}",,,,,,,,1
ccc88056-71cb-451d-8683-b7d90a8a10c1,2026-06-20T02:53:43+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,auth-service-7610d851,staging,kube-scheduler,10.0.3.130,0.0,"{""app"": ""auth-service"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""platform""}",deployment/auth-service,,,,,,,0
